공급일자,시간,경기도,경상권,서울,전라권,충청권
2023-05-21,15:00,5.64,4.65,-7.78,0.75,54.28
2023-05-21,16:00,32.17,-16.71,-39.45,7.51,48.76
2023-05-21,17:00,-13.6,19.65,96.5,7.53,89.52
2023-05-21,18:00,89.84,-1.15,67.62,4.76,82.08
2023-05-21,19:00,45.79,-13.01,28.99,8.44,89.66
2023-05-21,20:00,94.5,23.95,10.59,3.8,44.61
2023-05-21,21:00,65.12,-3.26,95.3,15.5,53.34
2023-05-21,22:00,114.05,44.23,88.96,17.77,51.6
2023-05-21,23:00,5.72,19.71,129.99,2.09,91.3
2023-05-21,00:00,23.82,30.2,-4.3,4.06,91.44
2023-05-22,01:00,-18.09,6.84,114.14,-2.36,10.76
2023-05-22,02:00,74.65,23.82,-9.77,-1.55,4.08
2023-05-22,03:00,-22.64,-15.82,93.71,9.24,58.73
2023-05-22,04:00,44.2,35.73,-34.58,5.11,46.15
2023-05-22,05:00,13.29,-19.84,116.92,7.86,-16
2023-05-22,06:00,76.32,-2.13,-9.63,6.33,40.77
2023-05-22,07:00,71.45,-9.77,-12.65,0.1,-3.17
2023-05-22,08:00,98.54,45.11,115.82,14.17,46.53
2023-05-22,09:00,19.32,24.79,87.93,14.04,95.5
2023-05-22,10:00,62.15,23.25,25.38,6.75,34.88
2023-05-22,11:00,17.23,-13.95,43.43,11.02,73.39
2023-05-22,12:00,28.09,-9.87,9.26,4.22,45.99
2023-05-22,13:00,89.08,31.32,13.76,13.27,69.7
2023-05-22,14:00,30.2,6.11,58.14,10.23,67.13
2023-05-22,15:00,3.61,15.26,35.12,16.33,58.3
2023-05-22,16:00,88.7,-3.94,17.08,3.41,16.07
2023-05-22,17:00,32.66,44.82,-9.36,13.07,8.32
2023-05-22,18:00,9.95,48.07,12.29,1.67,50.21
2023-05-22,19:00,100.04,54.26,69.37,16.4,1.93
2023-05-22,20:00,10.33,-8.54,21.69,19.31,43.17
2023-05-22,21:00,15.01,6.96,-5.43,18.1,19.8
2023-05-22,22:00,-8.56,62.72,-2.93,8.43,39.79
2023-05-22,23:00,6,58.95,46.79,9.94,99.56
2023-05-22,00:00,35.17,34.5,29.55,5.94,79.67
2023-05-23,01:00,-19.16,20.62,-18.14,1.49,13.36
2023-05-23,02:00,-30.27,38.5,95.06,11.88,-20.1
2023-05-23,03:00,60.37,-22.06,84.56,11.34,75.15
2023-05-23,04:00,89.84,48.49,-23.05,2.2,-23.51
2023-05-23,05:00,86.01,16.42,16.13,-2.39,-17.35
2023-05-23,06:00,9.33,16.04,-37.16,12.39,67.73
2023-05-23,07:00,113.13,50.8,14.43,5.74,1.81
2023-05-23,08:00,75.92,56.96,-23.51,11.52,51.61
2023-05-23,09:00,48.04,-4.64,-4.39,1.44,15.73
2023-05-23,10:00,124.02,22.75,33.66,11.66,40.35
2023-05-23,11:00,118.87,17.43,40.49,1.16,60.69
2023-05-23,12:00,76.15,23.1,55.6,2.25,-8.41
2023-05-23,13:00,126.17,25.16,23.02,3.48,63.53
2023-05-23,14:00,44.8,45.54,84.35,9.83,18.02
2023-05-23,15:00,43.36,35.63,60.79,7.14,52.71
2023-05-23,16:00,68.71,38.82,15.52,1.98,94.66
2023-05-23,17:00,82.38,5.82,-40.99,13.24,89.05
2023-05-23,18:00,63.05,-9.16,85.76,6.37,78.72
2023-05-23,19:00,10.26,12.56,43.17,12.46,83.89
2023-05-23,20:00,65.12,55.69,30.02,12.78,66.43
2023-05-23,21:00,50.38,14.73,113.01,14.34,13.19
2023-05-23,22:00,124.14,26.05,-35.22,18.42,52.85
2023-05-23,23:00,94.12,24.75,27.6,6.32,30.59
2023-05-23,00:00,-16.86,-8.99,39.04,6.9,52.09
2023-05-24,01:00,11.12,-12.06,105.41,3.87,-12.69
2023-05-24,02:00,37.33,-9.91,18.55,7.54,34.92
2023-05-24,03:00,39.16,12.79,77.39,-0.32,8.19
2023-05-24,04:00,-32.05,16.3,-12.11,6.79,3.7
2023-05-24,05:00,98.42,48.84,56.8,4.27,70.12
2023-05-24,06:00,-20.75,44.24,103.06,9.6,73.8
2023-05-24,07:00,52.31,60.67,64.61,5.57,47.79
2023-05-24,08:00,3.87,0.62,89.29,14.17,16.92
2023-05-24,09:00,52.34,35.2,-33.78,10.71,7.22
2023-05-24,10:00,111.1,-10.21,67.41,3.69,68
2023-05-24,11:00,73.93,16.17,124.56,12.53,25.64
2023-05-24,12:00,68.39,52.18,-3.91,7.77,0.92
2023-05-24,13:00,-3.89,2.73,10.55,14.93,66.36
2023-05-24,14:00,76.75,-3.94,79.4,3.56,58.06
2023-05-24,15:00,70.45,42.78,91.18,1.91,104.72
2023-05-24,16:00,-0.39,7.72,130.69,14.37,10.11
2023-05-24,17:00,-18.18,-20.2,-40.35,13.41,80.06
2023-05-24,18:00,-11.65,29.38,84.47,16.67,7.81
2023-05-24,19:00,84.8,-10.02,141.51,9.3,9.19
2023-05-24,20:00,39.22,41.93,32.24,2.18,36.03
2023-05-24,21:00,45.85,38.58,-40.84,16.85,73.67
2023-05-24,22:00,120.29,57.9,13.15,11.52,87.26
2023-05-24,23:00,-1.31,31.22,-31.06,13.07,67.09
2023-05-24,00:00,-9.38,11.16,-23.71,10.59,6.46
2023-05-25,01:00,104.48,-10.06,75.8,12.25,10.94
2023-05-25,02:00,-32.69,-18.06,0.96,0.74,66.7
2023-05-25,03:00,22.01,2.66,25.39,9.35,-27.05
2023-05-25,04:00,-27.61,-0.9,90.29,5.8,18.24
2023-05-25,05:00,-11.11,29.24,59.17,4.69,81.35
2023-05-25,06:00,63.08,-16.66,27.14,-3.05,45.3
2023-05-25,07:00,45.11,9.28,55.05,14.94,87.26
2023-05-25,08:00,5.81,44.83,95.23,9.15,77.03
2023-05-25,09:00,13.26,30.84,42.02,14.35,6.68
2023-05-25,10:00,22.33,39.11,98.64,0.17,48.27
2023-05-25,11:00,56.86,-19.79,-33.14,1.04,16.83
2023-05-25,12:00,33.96,28.68,24.35,1.24,67.22
2023-05-25,13:00,-14.63,43.46,12.92,10.5,99.44
2023-05-25,14:00,81.08,32.64,65.38,15.23,105.01
2023-05-25,15:00,1.87,33.39,21.98,5.93,78.22
2023-05-25,16:00,114.31,-0.78,95.47,7.93,95.99
2023-05-25,17:00,111.22,-2.97,-40.99,12.33,55.4
2023-05-25,18:00,74.66,15.35,23.92,9.17,51.84
2023-05-25,19:00,11.18,32.63,108.92,3.22,34.73
2023-05-25,20:00,78.79,-4.51,-36.51,6.39,63.13
2023-05-25,21:00,124.26,59.23,109.36,6.89,46.01
2023-05-25,22:00,92.34,49.48,108.43,17.46,72.51
2023-05-25,23:00,102.72,64.41,103.59,12.24,81.19
2023-05-25,00:00,46.74,27.79,86.75,15.64,72.47
2023-05-26,01:00,74.1,45.87,16.76,-2.76,68.93
2023-05-26,02:00,6.31,14.99,72.09,1.72,5.24
2023-05-26,03:00,86.31,-11.07,69.48,3.55,-35.01
2023-05-26,04:00,55.01,44.33,78.77,2.99,-5.1
2023-05-26,05:00,14.41,11.61,33.05,11.29,0.27
2023-05-26,06:00,23.79,21.25,64.47,-0.67,20.29
2023-05-26,07:00,-21.58,16.22,110.26,12.32,24.49
2023-05-26,08:00,54.96,31.7,-31.71,6.88,14.42
2023-05-26,09:00,46.9,42.92,49.76,12.76,70.28
2023-05-26,10:00,22.19,6.04,7.45,4.31,85.55
2023-05-26,11:00,113.83,33.81,68.96,18.53,25.65
2023-05-26,12:00,97.47,-2.2,10.3,9.47,5.75
2023-05-26,13:00,88.25,16.22,54.62,2.94,20.51
2023-05-26,14:00,67.05,31.49,-24.86,8.34,107.45
2023-05-26,15:00,107.31,28.55,118.93,7.4,48.9
2023-05-26,16:00,117.47,35,64.23,16.16,69.87
2023-05-26,17:00,90.51,29.77,-1.11,6.07,9.41
2023-05-26,18:00,99.26,19.36,15.43,12.15,80.67
2023-05-26,19:00,116.92,33.14,-37.77,-0.49,25.91
2023-05-26,20:00,17.06,33.41,39.53,13.77,102.02
2023-05-26,21:00,38.96,46.96,65.6,0.98,87.46
2023-05-26,22:00,99.77,26.06,90.44,16.86,50
2023-05-26,23:00,82.37,37.87,8.18,-0.8,21.01
2023-05-26,00:00,63.03,34.72,23.22,10.1,56.59
2023-05-27,01:00,65.24,0.25,10.53,9.04,15.07
2023-05-27,02:00,-34.22,17.56,91.38,0.14,78.67
2023-05-27,03:00,97.84,19.59,56.83,-1.28,35.21
2023-05-27,04:00,27.59,-23.95,-33.21,9.9,39.05
2023-05-27,05:00,-10.18,41.48,-52.47,11.31,-5.34
2023-05-27,06:00,69.48,29.11,-31.87,-2.51,35.21
2023-05-27,07:00,12.24,42.92,15.97,5.55,50.73
2023-05-27,08:00,10.86,-8.06,19.67,-1.94,-18.66
2023-05-27,09:00,49.46,36.02,60.36,15.08,23.14
2023-05-27,10:00,-12.86,46.82,115.14,14.85,103.93
2023-05-27,11:00,52.22,15.87,130.69,8.23,38.62
2023-05-27,12:00,7,52.09,-0.91,-0.58,41.27
2023-05-27,13:00,71.26,12.29,60.61,2.1,38.64
2023-05-27,14:00,12.99,-13.65,-24.68,14.87,58.3
2023-05-27,15:00,113.82,7.13,20.65,8.77,14.31
2023-05-27,16:00,86.98,22.98,79.13,1.32,0.44
2023-05-27,17:00,13.24,-5.3,-29.27,7.78,63.24
2023-05-27,18:00,79.25,3.5,40.07,2.65,57.03
2023-05-27,19:00,42.33,41.81,-29.57,-0.08,82.62
2023-05-27,20:00,40.04,-13.6,20.71,2.04,17.67
2023-05-27,21:00,9.65,26.02,52.18,0.09,34.92
2023-05-27,22:00,85.73,26.14,37.78,16.81,-7.65
2023-05-27,23:00,85.7,51.19,93.25,8.21,21.86
2023-05-27,00:00,41.38,44.46,124.15,1.18,-24.53
2023-05-28,01:00,13.01,-5.68,107.78,4.61,45.57
2023-05-28,02:00,19.52,-19.14,99.57,-0.31,3.27
2023-05-28,03:00,95.44,44.2,94.35,-1.51,40.38
2023-05-28,04:00,81.51,12.8,79.51,-2.28,65.56
2023-05-28,05:00,-11.91,-1.86,-19.47,3.21,-2.1
2023-05-28,06:00,55.95,-13.27,-14.14,13.67,55.81
2023-05-28,07:00,96.78,38.02,84.29,1.37,13.92
2023-05-28,08:00,-0.95,-6.24,45.18,5.93,83.82
2023-05-28,09:00,83.83,7.08,95.14,1.44,49.35
2023-05-28,10:00,86.31,28.62,58.72,3.22,41.22
2023-05-28,11:00,97.06,2.11,89.98,10.15,38.67
2023-05-28,12:00,51.95,28.06,0.51,6.05,-6.04
2023-05-28,13:00,50.55,3.1,63.92,7.95,90.83
2023-05-28,14:00,111.07,50.97,13.3,17.65,87.1
2023-05-28,15:00,88.39,-16.92,40.36,12.3,49.66
2023-05-28,16:00,2.88,-9.17,40.64,7.16,91.13
2023-05-28,17:00,51.28,32.73,67.21,11.56,13.54
2023-05-28,18:00,-15.83,36.57,126.49,3.23,-13.38
2023-05-28,19:00,81.99,49.25,98.69,4.93,30.04
2023-05-28,20:00,62.71,46.46,84.73,0.69,55.89
2023-05-28,21:00,21.38,37.45,67.86,1.19,21.7
2023-05-28,22:00,87.59,14.9,78.71,5.5,-2.47
2023-05-28,23:00,11.87,8.42,1.57,-1.49,55.83
2023-05-28,00:00,-1.07,40.6,61.92,11.35,-18.4
2023-05-29,01:00,-35.73,-15.28,-38.94,6.78,18.52
2023-05-29,02:00,-17.36,33.56,-7.78,7.78,-0.8
2023-05-29,03:00,22.47,47.94,18.84,-2.55,62.19
2023-05-29,04:00,-2.82,-24.04,25.65,-2.58,39.94
2023-05-29,05:00,14.24,20.72,43.57,5.36,-7.45
2023-05-29,06:00,-9.55,28.08,7.01,1.05,7.74
2023-05-29,07:00,-6.53,33.6,70.55,2.41,71.49
2023-05-29,08:00,76.49,35.29,71.04,4.65,1.54
2023-05-29,09:00,98.13,37.3,40.32,5.7,51.17
2023-05-29,10:00,79.17,32.25,108.41,4.66,79.39
2023-05-29,11:00,6.73,52.77,76.96,15.51,52.72
2023-05-29,12:00,98.15,19.98,70.19,18.7,55.93
2023-05-29,13:00,44.75,19.84,134.47,7.37,107.94
2023-05-29,14:00,-5.12,2.45,23.82,8.1,94.22
2023-05-29,15:00,-9.44,22.24,119.08,8.05,49.91
2023-05-29,16:00,115.14,9.02,105.64,15.46,-4.63
2023-05-29,17:00,20.33,3.42,67.27,16.51,77.48
2023-05-29,18:00,40.55,-4.33,32.05,13.07,95.65
2023-05-29,19:00,65.59,44.49,15.98,6.32,11.45
2023-05-29,20:00,66.32,14.33,-17.47,15.91,40.7
2023-05-29,21:00,25.17,28.58,-31.38,11.44,73.94
2023-05-29,22:00,37.88,2.9,28.83,9.6,37.87
2023-05-29,23:00,109.53,20.32,21.94,14.68,-3.02
2023-05-29,00:00,47.06,18.57,3.33,1.26,30.88
2023-05-30,01:00,42.27,38.64,35.27,6.1,-17.52
2023-05-30,02:00,-31.98,-1.74,13,-0.37,16.59
2023-05-30,03:00,-36.46,7.27,34.12,0.14,50.58
2023-05-30,04:00,59.19,-24.82,89.3,10.75,29.44
2023-05-30,05:00,31.9,34.28,107.3,-2.23,40.86
2023-05-30,06:00,-25.82,-6.67,-47.25,8.61,7.28
2023-05-30,07:00,47.62,20.88,-42.63,1.98,60.21
2023-05-30,08:00,126.06,63.84,52.82,11.6,24.1
2023-05-30,09:00,75.03,41.92,4.43,12.9,81.59
2023-05-30,10:00,55.47,20.58,68.19,6.69,25.71
2023-05-30,11:00,47.12,-2.34,139.25,18.19,77.63
2023-05-30,12:00,51.97,21.02,104.84,15.24,117.39
2023-05-30,13:00,53.81,-0.09,118.27,5.62,31.25
2023-05-30,14:00,81.42,12.44,125.24,6.42,77.43
2023-05-30,15:00,32.79,17.12,46.26,7.96,36.36
2023-05-30,16:00,-3.92,-7.13,-6.38,4.5,33.2
2023-05-30,17:00,34.32,35.27,30.84,19.91,29.7
2023-05-30,18:00,5.88,29.41,22.41,8.42,28.77
2023-05-30,19:00,129.02,11.61,9.52,16.26,21.55
2023-05-30,20:00,78,48.24,129.77,17.73,43.46
2023-05-30,21:00,35.53,2.54,13.05,17.63,42.3
2023-05-30,22:00,3.59,40.61,90.68,15.63,64.16
2023-05-30,23:00,38.92,-5.09,42.49,10.7,46.1
2023-05-30,00:00,37.26,52.4,-46.55,17.33,26.18
2023-05-31,01:00,46.34,18.52,-16.57,10.51,11.54
2023-05-31,02:00,47.55,-15.32,-33.59,10.34,58.44
2023-05-31,03:00,79.05,32.53,33.69,10.44,59.64
2023-05-31,04:00,40.72,4.57,111.37,-3.18,-25.6
2023-05-31,05:00,-28.58,34.54,103.89,-2.15,-15.86
2023-05-31,06:00,5.55,8.33,38.44,9.53,39.2
2023-05-31,07:00,-2.09,-4.15,71.4,12.99,33.86
2023-05-31,08:00,0.13,49.17,79.55,5.12,62.67
2023-05-31,09:00,97.7,3.21,60.32,8.91,42.67
2023-05-31,10:00,122.78,38.74,137.97,7.12,82.62
2023-05-31,11:00,52.71,39.07,-17.33,3.56,104.31
2023-05-31,12:00,112.08,20.59,-15,10.88,48.19
2023-05-31,13:00,14.03,29.79,29.97,17.4,102.97
2023-05-31,14:00,29.47,-0.39,-14.17,0.3,63.46
2023-05-31,15:00,107.97,57.45,2.81,12.55,92.5
2023-05-31,16:00,110.94,-3.07,74.74,8.29,26.95
2023-05-31,17:00,14.75,25.41,105.87,12.14,32.14
2023-05-31,18:00,-9.88,12.45,112.14,4.77,72.43
2023-05-31,19:00,53.16,4.07,-31.55,1.5,33.71
2023-05-31,20:00,42.28,41.62,55.62,18.6,16.5
2023-05-31,21:00,2.84,30.93,89.86,16.54,52.41
2023-05-31,22:00,105.73,9.92,32.55,12.84,26.51
2023-05-31,23:00,70.17,7.24,111.49,12.47,29.02
2023-05-31,00:00,59.58,5.95,-20.12,0.08,87.29
2023-06-01,01:00,33.43,-18.59,-23.12,-1.2,46.17
2023-06-01,02:00,83.67,32.23,87.31,9.16,-32.59
2023-06-01,03:00,91.76,-18.37,-24.25,1.76,57.27
2023-06-01,04:00,-0.35,-21.28,-24.99,1.46,-34.48
2023-06-01,05:00,13.62,-22.55,72.42,11.4,-36.73
2023-06-01,06:00,1.95,-18.34,14.14,4.14,53.44
2023-06-01,07:00,27.55,57.38,94.17,4.4,91.89
2023-06-01,08:00,125.52,11.23,94.69,18.89,111.49
2023-06-01,09:00,64.68,12.42,92.04,6.93,57.25
2023-06-01,10:00,73.63,10.64,99.94,0.52,64.3
2023-06-01,11:00,77.2,29.21,-5.23,8.6,41.07
2023-06-01,12:00,65.23,-12.45,-6.11,4.08,86.06
2023-06-01,13:00,0.88,2.73,-0.04,14.06,33.82
2023-06-01,14:00,123.42,-5.35,25.29,13.46,108.96
2023-06-01,15:00,-11.3,-1.79,68.17,9.01,15.08
2023-06-01,16:00,26.37,18.85,127.3,12.13,107.33
2023-06-01,17:00,27.06,33.24,41.66,1.99,61.09
2023-06-01,18:00,61.32,52.37,50.3,0.5,7.16
2023-06-01,19:00,87.45,24.26,38.93,12.6,108.74
2023-06-01,20:00,82.37,51.27,-15.03,8.22,40
2023-06-01,21:00,78.47,36.76,70.62,4.46,38.73
2023-06-01,22:00,-9.14,35.65,-18.04,17.55,-6.51
2023-06-01,23:00,38.99,6.63,-22.34,0.56,47.5
2023-06-01,00:00,-8.94,-9.6,30.55,0,14.23
2023-06-02,01:00,-16.79,-12.53,67.46,12.85,45.93
2023-06-02,02:00,75.39,9.36,-2.19,10.4,58.31
2023-06-02,03:00,-18.01,0.74,-41.36,2.56,-5.03
2023-06-02,04:00,31.67,-7.28,-53,-2.29,51.11
2023-06-02,05:00,-11.68,23.42,110.4,8.41,33.59
2023-06-02,06:00,22.8,50.22,-49.84,15.34,-2.89
2023-06-02,07:00,58.02,1.74,22.3,13.35,-23.75
2023-06-02,08:00,106.95,28.8,36.35,14.21,121.24
2023-06-02,09:00,79.6,44.03,81.31,4.59,57.8
2023-06-02,10:00,99.13,-6.2,103.67,4.21,88.65
2023-06-02,11:00,25.71,40.02,-40,16.3,35.67
2023-06-02,12:00,95.91,10.4,80.38,9.13,88.7
2023-06-02,13:00,52.98,28.28,-5.92,8.57,101.88
2023-06-02,14:00,110.59,51.78,-33.41,1.9,74.01
2023-06-02,15:00,51.08,30.54,34.82,7.8,63.14
2023-06-02,16:00,113.58,19.01,90.2,19.27,21.34
2023-06-02,17:00,115.32,7.51,125.45,12.45,18.06
2023-06-02,18:00,108.59,-6.73,89.9,19.17,59.02
2023-06-02,19:00,96.33,45.68,90.86,20.28,37.65
2023-06-02,20:00,35.86,36.74,58.61,18.9,9.79
2023-06-02,21:00,-5.21,-0.79,11.7,11,6.28
2023-06-02,22:00,76.36,51.95,12.14,11.03,13.34
2023-06-02,23:00,84.32,11.8,-41.9,8.54,77.21
2023-06-02,00:00,67.35,5.85,-4.13,5.14,-1.77
2023-06-03,01:00,43.51,-3.77,104.54,13.5,28.21
2023-06-03,02:00,93.71,21.42,44.84,-4,27.99
2023-06-03,03:00,-22.16,-4.06,71.82,11.8,-21.46
2023-06-03,04:00,59.57,46.81,9.51,8.63,43.25
2023-06-03,05:00,-30.14,-20.17,-51.93,10.14,72.04
2023-06-03,06:00,-12.55,-4.91,93.07,0.31,-29.91
2023-06-03,07:00,47.34,-1.14,-17.89,8.15,28.51
2023-06-03,08:00,31.1,-8.77,-5.55,0.08,-23.2
2023-06-03,09:00,43.97,29.2,28.18,2.97,16.95
2023-06-03,10:00,88.09,41.3,128.34,14.75,76.64
2023-06-03,11:00,1.77,13.85,78.08,13.99,10.74
2023-06-03,12:00,-2.57,21.25,37.86,16.77,64.06
2023-06-03,13:00,1.66,-3.95,68.41,-0.62,30.07
2023-06-03,14:00,-5.76,20.16,94.92,2.15,45.76
2023-06-03,15:00,21.36,26.13,108.96,2.27,5.91
2023-06-03,16:00,107.87,0,-8.95,13.83,29.85
2023-06-03,17:00,12.05,45.45,-5.96,11.91,73.27
2023-06-03,18:00,79.77,36.64,81.91,-1.91,52.12
2023-06-03,19:00,73.51,13.28,-38.18,12.17,43.37
2023-06-03,20:00,17.95,10.91,-12.83,1.79,56.7
2023-06-03,21:00,-7.01,32.67,1.44,3.31,89.72
2023-06-03,22:00,110.23,19.2,-19.21,6.58,55.3
2023-06-03,23:00,19.61,25.16,61.67,-0.1,27.37
2023-06-03,00:00,47.63,-9.99,7.67,0.74,50.48
2023-06-04,01:00,72.71,-8.12,123.83,-0.01,-22.15
2023-06-04,02:00,-19.39,3.98,-10.83,11.62,43.85
2023-06-04,03:00,15.84,2.27,107.6,4.76,63.89
2023-06-04,04:00,8.97,32.45,102.64,-1,-0.35
2023-06-04,05:00,-44.18,44.57,-4.12,5.9,52.29
2023-06-04,06:00,98.43,21.7,58.73,3.38,-30.23
2023-06-04,07:00,-21.47,42.51,-38,6.17,-3.92
2023-06-04,08:00,38.34,28.39,-51.16,1.39,43.61
2023-06-04,09:00,-3.84,6.39,45.59,14.93,2.67
2023-06-04,10:00,-19.72,43.48,87.45,4.45,93.71
2023-06-04,11:00,27.33,53.88,112.05,6.9,80.75
2023-06-04,12:00,24.21,-0.62,61.1,18.43,44.6
2023-06-04,13:00,83.05,46.93,100.05,2.19,22.93
2023-06-04,14:00,42.67,31.37,-39.19,4.71,42.28
2023-06-04,15:00,-2.42,2.87,-18.91,-0.96,59.79
2023-06-04,16:00,80.36,53.98,-17.14,14.74,10.64
2023-06-04,17:00,24.14,54.16,6.16,16.95,-2.74
2023-06-04,18:00,67.14,8.58,6.27,-0.72,30.31
2023-06-04,19:00,57.87,44.09,108.28,6.55,47.03
2023-06-04,20:00,82.38,60.94,58.79,16.74,9.98
2023-06-04,21:00,-14.33,-0.13,98.18,8.7,17.78
2023-06-04,22:00,23.42,50.26,131.2,2.31,17.31
2023-06-04,23:00,94.12,-5.59,-32.64,15.01,2.33
2023-06-04,00:00,-4.1,37.25,32.92,2.2,67.46
2023-06-05,01:00,53.02,-2.78,101,-1.56,43.63
2023-06-05,02:00,92.27,31.31,80.55,7.2,23.6
2023-06-05,03:00,49.16,42.64,28.5,0.47,8.31
2023-06-05,04:00,7.86,0.64,-38.02,-1.93,-23.43
2023-06-05,05:00,-38.02,-23.81,67.06,6.89,-11.33
2023-06-05,06:00,-11.35,41.22,69.41,4.48,23.84
2023-06-05,07:00,62.68,52.87,71.74,1.8,86.82
2023-06-05,08:00,102.12,7.85,73.88,3.72,62.14
2023-06-05,09:00,104.31,7.7,8.16,19.82,51.94
2023-06-05,10:00,33.79,-11.23,69.45,18.67,45.8
2023-06-05,11:00,46.57,2.29,84.16,17.91,116.14
2023-06-05,12:00,-7.77,24.34,-17.86,13.14,110.77
2023-06-05,13:00,103.11,52.22,-9.72,7.37,101.42
2023-06-05,14:00,125.95,5.72,36.44,20.8,94.77
2023-06-05,15:00,78.79,27.76,121.96,11.48,15.96
2023-06-05,16:00,109.01,43.95,104.1,4.77,110.74
2023-06-05,17:00,79.82,22.54,82.44,6.68,38.59
2023-06-05,18:00,80.89,-0.54,114.95,17.47,23.37
2023-06-05,19:00,-9.73,31.54,38.97,9.18,97.85
2023-06-05,20:00,48.38,56.26,97.2,12.36,-9.26
2023-06-05,21:00,77.66,20.97,75.35,3.18,84.42
2023-06-05,22:00,80.21,61.91,68.56,6.38,33.12
2023-06-05,23:00,91.37,4.15,-34.28,9.14,80.59
2023-06-05,00:00,27.6,55.54,14.92,16.32,-13.26
2023-06-06,01:00,92.55,-5.96,-33.55,6.66,-25.45
2023-06-06,02:00,46.6,-14.83,-48.13,6.93,38.94
2023-06-06,03:00,47.41,43.3,-53.58,-0.8,-6.01
2023-06-06,04:00,-6.44,41.04,7.79,-1.05,21.61
2023-06-06,05:00,34.5,2.08,65.95,12.75,66.09
2023-06-06,06:00,51.81,44.94,74.81,5.52,-33.8
2023-06-06,07:00,87.28,28.3,-19.27,8.04,-31.18
2023-06-06,08:00,-4.07,4.6,-28.16,11.58,13.78
2023-06-06,09:00,-19.13,-4.8,124.99,5.51,87.46
2023-06-06,10:00,32.08,26.02,-9,10.43,41.76
2023-06-06,11:00,72.99,13.71,-33,15.73,81.6
2023-06-06,12:00,111.85,16.15,67.27,10.18,101.85
2023-06-06,13:00,102.6,-6.6,50.25,6.36,61.13
2023-06-06,14:00,2.63,28.2,-37.11,15.35,44.4
2023-06-06,15:00,-9.22,30.67,60.23,13.19,50.86
2023-06-06,16:00,11.11,-3.37,127.93,6.3,65.95
2023-06-06,17:00,55.64,-20.64,-23.07,8.62,5.22
2023-06-06,18:00,22.37,17.63,125.43,11,40.67
2023-06-06,19:00,6.89,25.69,48.62,10.97,94.88
2023-06-06,20:00,100.98,-11.79,108.22,11.24,21.08
2023-06-06,21:00,58.4,42.89,66.89,15.17,59.11
2023-06-06,22:00,41.39,-4.99,80.45,13.7,77.27
2023-06-06,23:00,45.5,57.69,51.63,-0.23,26.49
2023-06-06,00:00,104.43,35.76,71.93,8.21,52.68
2023-06-07,01:00,-20.09,16.17,102.5,5.13,65.51
2023-06-07,02:00,-5.36,32.81,23.85,1.04,35.45
2023-06-07,03:00,68.8,12.62,70.5,12.07,31.53
2023-06-07,04:00,41.67,9.62,65.06,-1.08,-18.69
2023-06-07,05:00,84.47,-6.86,7.18,12.24,33.88
2023-06-07,06:00,28.43,12.32,-45.42,9.2,73.59
2023-06-07,07:00,-30.68,44.79,107.53,14.58,32.71
2023-06-07,08:00,-8.5,62.41,122.07,16.41,16.14
2023-06-07,09:00,47.05,5.11,96.23,4.73,49.25
2023-06-07,10:00,26.11,-4.09,78.74,13.62,75.81
2023-06-07,11:00,84.34,-3.63,75.9,14.55,67.49
2023-06-07,12:00,36.91,44.16,63.64,18.65,73.81
2023-06-07,13:00,112.24,-16.35,-17.69,7.42,43.48
2023-06-07,14:00,32.71,8.68,44.93,22.63,64.62
2023-06-07,15:00,83.91,13.54,-22.4,8.88,73.61
2023-06-07,16:00,112.2,-2.63,-6.55,11.11,93.26
2023-06-07,17:00,52.34,7.79,0.32,14.13,101.36
2023-06-07,18:00,94.53,13.09,69.32,15.84,62.97
2023-06-07,19:00,25.99,11.58,4.13,0.51,45.11
2023-06-07,20:00,27,57.56,34.53,6.43,104.73
2023-06-07,21:00,116.83,10.59,87.58,13.59,43.23
2023-06-07,22:00,-0.62,59.83,90.71,5.34,-9.88
2023-06-07,23:00,50.65,34.68,-29.94,5.06,86.18
2023-06-07,00:00,37.97,40.35,20.95,0.78,7.93
2023-06-08,01:00,-20.4,32.52,-44.54,4.66,39.02
2023-06-08,02:00,45.52,34.33,69.76,14.01,-7.11
2023-06-08,03:00,86.58,-17.25,-3.91,-3.66,-2.37
2023-06-08,04:00,61.07,28.18,10.12,12.77,32.67
2023-06-08,05:00,85.05,9.23,-19.01,7.68,-4.81
2023-06-08,06:00,-36.17,-12.63,46.48,8.25,34.87
2023-06-08,07:00,7.56,14.15,-53.14,3.53,59.05
2023-06-08,08:00,25.67,0.18,-4.52,8.91,57.34
2023-06-08,09:00,53.26,-6.6,-14.84,5.03,76.41
2023-06-08,10:00,13.61,53.39,100.97,10.37,87.52
2023-06-08,11:00,8.27,23.16,-33.74,4.25,40.26
2023-06-08,12:00,96.97,8.81,45.89,1.12,103.65
2023-06-08,13:00,56.64,31.55,-1.63,12.12,23.84
2023-06-08,14:00,98.1,4.7,19.9,9.21,93.4
2023-06-08,15:00,-9.99,-8.57,78.71,8.29,35.24
2023-06-08,16:00,45.43,43.9,68.58,4.88,23.62
2023-06-08,17:00,38.04,37.33,-10.53,14.78,64.81
2023-06-08,18:00,-4.07,20.04,-1.15,1.47,56.25
2023-06-08,19:00,6.07,53,121.95,2.41,-3.69
2023-06-08,20:00,8.08,1.01,18.9,17.85,88.77
2023-06-08,21:00,102.69,24.01,66.01,13.63,78.23
